serialNum;Тип организации;Разряд;Название УГМС;StationName;Реперная/Вековая станция;Синоптический индекс станции;Общероссийский координатный номер метеорологического пункта;Общероссийский номер гидрологического пункта;Общероссийский номер агрометеорологического пункта;Широта;Долгота;Разность между поясным и московским временем;Территориальный код станции;Филиал(ЦГМС);Статус сетей: климатическая (метеорологическая);Признак проведения радиолокационных наблюдений;Признак проведения аэрологических наблюдений;Статус сетей: гидрологическая;Статус сетей: морская;Статус сетей: агрометеорологическая;Признак проведения специальных гидрометеорологических наблюдений;Признак проведения геофизических наблюдений;Признак проведения гелиофизических наблюдений;Признак проведения наблюдений за загрязнениями;Станция законсервирована (0 не законсервирована, 1 законсервирована);Дата закрытия
34028;Пункт гидрохимических наблюдений;3;ФГБУ Северо-Западное УГМС;НОВАЯ ЛАДОГА - Р.ВОЛХОВ;0;29204;600003223;;;60.12833333333333;32.33111111111111;;;Санкт-Петербургский ЦГМС;0;0;0;0;0;0;0;0;0;1;;
3861;Гидрологический пост;1;ФГБУ Среднесибирское УГМС;НОВАЯ ПОЙМА - Р.ПОЙМА;0;08356;;08356;;56.18;96.56;;124;Отсутствует;0;0;0;3;0;0;0;0;0;0;;9999-12-31 00:00:00
1558;Гидрологический пост;2;ФГБУ Северо-Западное УГМС;НОВАЯ СВИРИЦА - КАН. НОВОЛАДОЖСКИЙ,(НОВО-СВИРСКИЙ);0;72027;6028032540;72027;;60.47;32.90;;147;Санкт-Петербургский ЦГМС;1;0;0;4;0;0;0;0;0;1;;9999-12-31 00:00:00
2952;Гидрологический пост;1;ФГБУ Обь-Иртышское УГМС;НОВАЯ СТАНИЦА - р. Иртыш;0;;5450073230;11623;;54.833333333333336;73.38333333333334;;155;Отсутствует;1;0;0;3;0;0;0;0;0;1;;9999-12-31 00:00:00
1311;Метеорологическая станция;2;ФГБУ Северо-Западное УГМС;НОВГОРОД;1;26179;5853130;;;58.516663888888885;31.249997222222223;;153;Новгородский ЦГМС;3;0;0;0;0;1;0;0;0;1;;9999-12-31 00:00:00
970;Гидрологический пост;3;ФГБУ Северо-Западное УГМС;НОВГОРОД - Р.ВОЛХОB;1;72203;;72203;;58.52;31.30;;153;Новгородский ЦГМС;0;0;0;2;0;0;0;0;0;1;;
1179;Пост наблюдения за загрязнением природной среды;0;ФГБУ Северо-Западное УГМС;НОВГОРОД N1;0;;;;;58.51555555555556;31.29111111111111;;153;Новгородский ЦГМС;0;0;0;0;0;0;0;0;0;1;;
1180;Пост наблюдения за загрязнением природной среды;0;ФГБУ Северо-Западное УГМС;НОВГОРОД ЗАВ N274;0;;;;;58.51555555555556;31.29111111111111;;153;Новгородский ЦГМС;0;0;0;0;0;0;0;0;0;1;;
28823;Пост наблюдения за загрязнением природной среды;0;ФГБУ Северо-Западное УГМС;НОВГОРОД ПНЗ №4 ПЛ.СТРОИТЕЛЕЙ;0;;;;;58.53128415579462;31.261897087097164;;153;Новгородский ЦГМС;0;0;0;0;0;0;0;0;0;1;;
739;Центр по гидрометеорологии и мониторингу окружающей среды;0;ФГБУ Северо-Западное УГМС;НОВГОРОДСКИЙ ЦГМС;0;;;;;58.52;31.25;;153;Отсутствует;0;0;0;0;0;0;0;0;0;1;;
5687;Морская гидрометеорологическая береговая станция;2;ФГБУ Сахалинское УГМС;НОВИКОВО - МОРЕ ОХОТСКОЕ;3;32156;3644341;;;46.38;143.35;;165;Отсутствует;3;0;0;0;3;0;0;0;0;1;;9999-12-31 00:00:00
3591;Гидрологический пост;1;ФГБУ Западно-Сибирское УГМС;Новиково - р. Парабель;0;10468;;10468;;58.13;80.38;;170;Томский ЦГМС;0;0;0;2;0;0;0;0;0;1;;
5718;Гидрологический пост;1;ФГБУ Сахалинское УГМС;НОВИКОВО - Р.НОBИКОBА;0;04107;;04107;;46.36;143.36;;165;Отсутствует;0;0;0;2;0;0;0;0;0;1;;9999-12-31 00:00:00
1791;Озерный гидрометеорологический пост;2;ФГБУ Верхне-Волжское УГМС;НОВИНКИ - ВДХР.ЧЕБОКСАРСКОЕ;0;39904;561204352;39904;;56.20;43.87;;152;Отсутствует;0;0;0;3;0;0;0;0;0;1;;9999-12-31 00:00:00
323;Гидрологический пост;2;ФГБУ Центральное УГМС;НОВИНКИ - Р.ИСКОНА;0;75415;5538036020;75415;;55.63;36.03;;150;Отсутствует;1;0;0;3;0;0;0;0;0;0;;9999-12-31 00:00:00
1337;Гидрологический пост;1;ФГБУ Центральное УГМС;НОВИНКИ - Р.СЕРАЯ;0;75561;;75561;;56.36;38.73;;133;Владимирский ЦГМС;0;0;0;2;0;0;0;0;0;1;;9999-12-31 00:00:00
969;Автономный автоматический гидропост;2;ФГБУ Центральное УГМС;НОВИНКИ - Р.ТЬМА;1;75051;565203533;75051;;56.86;35.55;;169;Тверской ЦГМС;0;0;0;1;0;0;0;0;0;0;;9999-12-31 00:00:00
1345;Гидрологический пост;1;ФГБУ Центральное УГМС;НОВЛЯНСКАЯ - Р.УШНА;0;75543;554804144;75543;;55.80;41.73;;133;Владимирский ЦГМС;1;0;0;3;0;0;0;0;0;1;;9999-12-31 00:00:00
4678;Гидрологический пост;1;ФГБУ Забайкальское УГМС;НОВО-ИВАНОВСК-р.Унда - Р.УНДА;1;06108;512911624;06108;;51.48;116.40;;175;Отсутствует;1;0;0;2;0;0;0;0;0;1;;9999-12-31 00:00:00
288;Метеорологическая станция;2;ФГБУ Центральное УГМС;НОВО-ИЕРУСАЛИМ;0;27511;5593680;;;55.90;36.82;;150;Отсутствует;3;0;1;0;0;4;0;0;0;1;;9999-12-31 00:00:00
1532;Агрометеорологический пост;0;ФГБУ Центрально-Черноземное УГМС;НОВО-КАСТОРНОЕ;0;58431;514703808;;58431;51.78;38.13;;146;Отсутствует;4;0;0;0;0;3;0;0;0;0;;9999-12-31 00:00:00
2236;Гидрологический пост;1;ФГБУ Башкирское УГМС;НОВО-ФЕДОРОВКА - Р.АШКАДАР;0;76321;5325055410;76321;;53.41;55.68;;103;Отсутствует;1;0;0;2;0;0;0;0;0;1;;9999-12-31 00:00:00
2989;Гидрологический пост;2;ФГБУ Обь-Иртышское УГМС;НОВОАГАНСК - р. Аган;0;;;10683;;61.916666666666664;76.6;;186;Ханты-Мансийский ЦГМС;0;0;0;3;0;0;0;0;0;1;;9999-12-31 00:00:00
2326;Метеорологическая станция;2;ФГБУ Северо-Кавказское УГМС;НОВОАЛЕКСАНДРОВСК;0;34944;4554120;;34944;45.50;41.20;;126;Ставропольский ЦГМС;3;0;0;0;0;2;0;0;0;1;;9999-12-31 00:00:00
6093;Агрометеорологический пост;0;ФГБУ Сахалинское УГМС;НОВОАЛЕКСАНДРОВСК;3;32138;4714271;;;47.1;142.7;;165;Отсутствует;3;0;0;0;0;2;0;0;0;0;;9999-12-31 00:00:00
5744;Пост наблюдения за загрязнением природной среды;0;ФГБУ Сахалинское УГМС;НОВОАЛЕКСАНДРОВСК;0;;;;;47.05;142.73;;165;Отсутствует;0;0;0;0;0;0;0;0;0;1;;9999-12-31 00:00:00
3202;Гидрологический пост;1;ФГБУ Уральское УГМС;НОВОАЛЕКСЕЕВСКОЕ - Р.РЕШЕТКА;0;12136;;12136;;56.85;60.15;;166;Отсутствует;1;0;0;2;0;0;0;0;0;1;;9999-12-31 00:00:00
3204;Гидрологический пост;1;ФГБУ Уральское УГМС;НОВОАНДРЕЕВКА - Р.МИАСС;0;12189;;12189;;55.33;60.22;;174;Челябинский ЦГМС;0;0;0;4;0;0;0;0;0;1;;9999-12-31 00:00:00
34014;Пункт гидрохимических наблюдений;4;ФГБУ Северо-Западное УГМС;НОВОАНДРЕЕВО - Р.СЯСЬ;0;29179;593003321;;;59.55083333333334;33.410555555555554;;;Санкт-Петербургский ЦГМС;0;0;0;0;0;0;0;0;0;1;;
2327;Метеорологическая станция;2;ФГБУ Северо-Кавказское УГМС;НОВОАННИНСКИЙ;0;34254;5054270;;34254;50.53333333333333;42.68333333333333;;134;Волгоградский ЦГМС;3;0;0;0;0;1;0;0;0;1;;9999-12-31 00:00:00
3203;Гидрологический пост;1;ФГБУ Уральское УГМС;НОВОАХУНОВО - Р.УРЛЯДА;0;19088;;19088;;53.95;59.27;;174;Челябинский ЦГМС;1;0;0;2;0;0;0;0;0;1;;9999-12-31 00:00:00
2234;Гидрологический пост;1;ФГБУ Башкирское УГМС;НОВОБАЙРАМГУЛОВО - Р.МИНДЯК;0;19087;5406059030;19087;;54.10;59.05;;103;Отсутствует;1;0;0;3;0;0;0;0;0;1;;9999-12-31 00:00:00
4038;Пристанционный гидрологический пост;3;ФГБУ Среднесибирское УГМС;НОВОБИРИЛЮССЫ (ГП ПРИ НОВОБИРИЛЮССЫ М) - Р.ЧУЛЫМ;0;10325;;10325;;57.06;90.51;;124;Отсутствует;0;0;0;3;0;0;0;0;0;0;;9999-12-31 00:00:00
3738;Метеорологическая станция;2;ФГБУ Среднесибирское УГМС;НОВОБИРИЛЮССЫ - Р.ЧУЛЫМ;0;29367;5719050;10325;;57.07;90.52;;124;Отсутствует;3;0;0;0;0;1;0;0;0;0;;9999-12-31 00:00:00
3011;Метеорологический пост;2;ФГБУ Обь-Иртышское УГМС;НОВОВАРШАВКА;0;;5419074410;;;54.31666666666667;74.68333333333334;;155;Отсутствует;4;0;0;0;0;0;0;0;0;1;;9999-12-31 00:00:00
3205;Гидрологический пост;1;ФГБУ Уральское УГМС;НОВОВИЛЬВЕНСКИЙ - Р.ВИЛЬВА;0;76663;;76663;;58.72;58.72;;159;Пермский ЦГМС;1;0;0;3;0;0;0;0;0;1;;9999-12-31 00:00:00
5617;Гидрологический пост;1;ФГБУ Приморское УГМС;НОВОВЛАДИМИРОВКА - Р.ОДАРКА;0;05202;4422133041;05202;;44.36;133.07;;125;Отсутствует;1;0;0;3;0;0;0;0;0;1;;
186;Метеорологическая станция;2;ФГБУ Центрально-Черноземное УГМС;НОВОВОРОНЕЖ;0;34126;5133920;;;51.28;39.21;;136;Воронежский ЦГМС;4;0;1;0;0;0;0;0;0;1;;9999-12-31 00:00:00
5618;Гидрологический пост;1;ФГБУ Приморское УГМС;НОВОГЕОРГИЕВКА - Р.РАЗДОЛЬНАЯ;1;05597;4402131241;05597;;44.03472222222222;131.39388888888888;;125;Отсутствует;1;0;0;2;0;0;0;0;0;1;;
3350;Пост наблюдения радиоактивного загрязнения природной среды;0;ФГБУ Уральское УГМС;НОВОГОРНЫЙ;0;;;;;55.63;60.78;;174;Челябинский ЦГМС;0;0;0;0;0;0;0;0;0;1;;9999-12-31 00:00:00
8313;Пост наблюдения радиоактивного загрязнения природной среды;0;ФГБУ Уральское УГМС;НОВОГОРНЫЙ-2;0;;;;;55.63;60.78;;174;Челябинский ЦГМС;;0;0;;;;0;0;0;1;;9999-12-31 00:00:00
2493;Гидрологический пост;1;ФГБУ Северо-Кавказское УГМС;НОВОГРИГОРЬЕВСКАЯ - р. Дон;0;78021;4925043390;78021;;49.416666666666664;43.65;;134;Волгоградский ЦГМС;1;0;0;3;0;0;0;0;0;1;;9999-12-31 00:00:00
8355;Автоматическая гидрометеорол. необслуживаемая наземная станция;0;ФГБУ Северное УГМС;НОВОДВИНСК;0;22558;6444080;;;64.42;40.805;;129;Отсутствует;1;0;0;0;0;0;0;0;0;0;;9999-12-31 00:00:00
722;Пост наблюдения за загрязнением природной среды;0;ФГБУ Северное УГМС;НОВОДВИНСК N1;0;;;;;64.41194444444444;40.81722222222222;;129;Отсутствует;0;0;0;0;0;0;0;0;0;1;;9999-12-31 00:00:00
732;Пост наблюдения за загрязнением природной среды;0;ФГБУ Северное УГМС;НОВОДВИНСК N3;0;;;;;64.42027777777778;40.80416666666667;;129;Отсутствует;0;0;0;0;0;0;0;0;0;1;;9999-12-31 00:00:00
1884;Метеорологическая станция;2;ФГБУ Приволжское УГМС;НОВОДЕВИЧЬЕ;0;27894;5364880;;27894;53.60;48.83;;163;Отсутствует;4;0;0;0;0;3;0;0;0;1;;9999-12-31 00:00:00
611;Гидрологический пост;1;ФГБУ Северное УГМС;НОВОЕ - Р.ЕМА;0;;5907039400;70129;;59.11;39.66;;135;Вологодский ЦГМС;1;0;0;2;0;0;0;0;0;1;;9999-12-31 00:00:00
7200;Гидрологический пост;2;ФГБУ Сахалинское УГМС;НОВОЕ - Р.НИТУЙ;0;04084;485314257;04084;;48.88;142.95;;165;Отсутствует;0;0;0;3;0;0;0;0;0;1;;9999-12-31 00:00:00
341;Озерный гидрометеорологический пост;2;ФГБУ Центральное УГМС;НОВОЕ ВОЛКОВО - BДХР.ОЗЕРНИНСКОЕ;0;75975;5546036180;75975;;55.77;36.30;;150;Отсутствует;1;0;0;3;0;0;0;0;0;1;;9999-12-31 00:00:00
971;Гидрологический пост;1;ФГБУ Северо-Западное УГМС;НОВОЕ ДЕВЯТКИНО - Р.ОХТА;1;72055;6004030290;72055;;60.05;30.46;;147;Санкт-Петербургский ЦГМС;0;0;0;2;0;0;0;0;0;0;;9999-12-31 00:00:00
972;Гидрологический пост;1;ФГБУ Северо-Западное УГМС;НОВОЕ МАШОЗЕРО - Р.ТУНГУДА;0;49149;;49149;;64.41;33.40;;110;Карельский ЦГМС;1;0;0;3;0;0;0;0;0;1;;
5003;Агрометеорологический пост;0;ФГБУ Иркутское УГМС;НОВОЖИЛКИНО;0;65609;5235103331;;65609;52.58;103.55;;138;Отсутствует;1;0;0;0;0;4;0;0;0;1;;9999-12-31 00:00:00
2494;Гидрологический пост;1;ФГБУ Северо-Кавказское УГМС;НОВОЗАВЕДЕННОЕ - р. Кума;0;84031;;84031;;44.25;43.63333333333333;;126;Ставропольский ЦГМС;0;0;0;3;0;0;0;0;0;0;;9999-12-31 00:00:00
4463;Гидрологический пост;1;ФГБУ Дальневосточное УГМС;НОВОИВАНОВКА - Р.КЛЮЧЕBАЯ;0;06562;;06562;;51.40;127.98;;128;Амурский ЦГМС;0;0;0;4;0;0;0;0;0;1;;9999-12-31 00:00:00
10009;Автоматическая гидрометеорол. необслуживаемая наземная станция;0;ФГБУ Обь-Иртышское УГМС;Новоильиновка;;28788;;;;54.24166666666667;71.10138888888889;;;Отсутствует;1;0;0;;;;0;0;0;0;;
2996;Озерный гидрометеорологический пост;2;ФГБУ Обь-Иртышское УГМС;НОВОКАРАСУК - оз.Калыкуль;0;;5616071500;11979;;56.266666666666666;71.83333333333333;;155;Отсутствует;1;0;0;4;0;0;0;0;0;0;;9999-12-31 00:00:00
8249;Гидрологический пост;2;ФГБУ Центральное УГМС;НОВОКОТОВО - Р.МОГОЧА;0;75779;580303639;75779;;58.05;36.65;;169;Тверской ЦГМС;1;0;0;3;0;0;0;0;0;0;;9999-12-31 00:00:00
3495;Авиационная метеорологическая станция;4;ФГБУ Авиаметтелеком Росгидромета;НОВОКУЗНЕЦК;0;29846;5388690;;;53.82;86.88;;142;ФГБУ Зап-Сиб. филиал Авиаметтелекома  Росгидромета;4;0;0;0;0;0;0;0;0;1;;9999-12-31 00:00:00
9089;Метеорологическая станция;2;ФГБУ Западно-Сибирское УГМС;Новокузнецк;0;29842;5398710;;;53.54;87.06;;142;Кемеровский ЦГМС;3;0;0;0;0;0;0;0;0;1;;
31613;Автоматическая гидрометеорол. необслуживаемая наземная станция;0;ФГБУ Западно-Сибирское УГМС;Новокузнецк;0;29843;5388720;;;53.766666666666666;87.15;;;Кемеровский ЦГМС;3;0;0;0;0;0;0;0;0;0;;
30963;Геофизическая станция;0;ФГБУ ИПГ;НОВОКУЗНЕЦК;0;;;;;53.63;86.89;;;Отсутствует;0;0;0;0;0;0;0;1;0;0;;
4116;Пристанционный гидрологический пост;1;ФГБУ Западно-Сибирское УГМС;Новокузнецк (ГП при Новокузнецкая ГМО) - р. Томь;0;10240;;10240;;53.46;87.09;;142;Кемеровский ЦГМС;0;0;0;2;0;0;0;0;0;1;;
8409;Автоматическая гидрометеорол. необслуживаемая наземная станция;0;ФГБУ Западно-Сибирское УГМС;Новокузнецк ГМО;0;29843;;;;53.46;87.09;;142;Кемеровский ЦГМС;3;0;0;0;0;0;0;0;0;0;;
29109;Пост наблюдения за загрязнением природной среды;0;ФГБУ Западно-Сибирское УГМС;Новокузнецк ПНЗ № 10;0;;;;;53.7575;87.1361111111111;;;Кемеровский ЦГМС;0;0;0;0;0;0;0;0;0;1;;
29103;Пост наблюдения за загрязнением природной среды;0;ФГБУ Западно-Сибирское УГМС;Новокузнецк ПНЗ № 2;0;;;;;53.7575;87.1361111111111;;;Кемеровский ЦГМС;0;0;0;0;0;0;0;0;0;1;;
29111;Пост наблюдения за загрязнением природной среды;0;ФГБУ Западно-Сибирское УГМС;Новокузнецк ПНЗ № 22;0;;;;;53.7575;87.1361111111111;;;Кемеровский ЦГМС;0;0;0;0;0;0;0;0;0;1;;
